light_id,location,status,wattage,installation_date,last_maintenance,neighborhood_id
SL-1496,POINT (77.66169237169645 12.840908398393001),operational,150,2024-10-03,2025-01-23 12:00:00,NH-015
SL-1497,POINT (77.66116378191998 12.839766821603567),operational,150,2018-11-16,2019-06-16 12:00:00,NH-015
SL-1498,POINT (77.65387235731725 12.843690078795678),operational,200,2017-05-14,2017-11-05 12:00:00,NH-015
SL-1499,POINT (77.65305447547607 12.851544831431173),operational,100,2017-08-27,2020-06-21 12:00:00,NH-015
SL-1500,POINT (77.65180204781343 12.843694388574114),operational,250,2018-09-01,2024-03-10 12:00:00,NH-015
SL-1501,POINT (77.65401091255548 12.84944767708931),operational,150,2023-07-05,2024-10-24 12:00:00,NH-015
SL-1502,POINT (77.66579293736562 12.844088564378897),operational,100,2021-12-02,2023-03-24 12:00:00,NH-015
SL-1503,POINT (77.65206063019906 12.847147771799111),operational,100,2019-05-30,2025-09-18 12:00:00,NH-015
SL-1504,POINT (77.65462018888583 12.84492767197233),operational,250,2020-01-25,2022-12-02 12:00:00,NH-015
SL-1505,POINT (77.65555531020946 12.84471623300312),operational,100,2020-12-16,2024-04-16 12:00:00,NH-015
SL-1506,POINT (77.65705251011144 12.840596004787585),operational,150,2020-12-28,2021-07-10 12:00:00,NH-015
SL-1507,POINT (77.65492069865994 12.841797693345802),operational,250,2018-05-22,2025-06-11 12:00:00,NH-015
SL-1508,POINT (77.65741479801676 12.841917573867207),operational,100,2020-06-06,2025-04-17 12:00:00,NH-015
SL-1509,POINT (77.65346890388868 12.848362904879314),operational,100,2022-11-12,2023-02-16 12:00:00,NH-015
SL-1510,POINT (77.65259569986047 12.847477382090869),operational,100,2016-08-02,2025-05-04 12:00:00,NH-015
SL-1511,POINT (77.65270364447404 12.847221162278307),operational,150,2018-03-17,2024-04-09 12:00:00,NH-015
SL-1512,POINT (77.65424962964174 12.845858927328473),operational,250,2016-11-08,2025-09-17 12:00:00,NH-015
SL-1513,POINT (77.65312373482656 12.851306269720508),maintenance_required,100,2019-09-04,2024-10-16 12:00:00,NH-015
SL-1514,POINT (77.65435629021812 12.847625829811419),operational,150,2020-04-12,2025-08-01 12:00:00,NH-015
SL-1515,POINT (77.65541054118727 12.843497321344188),operational,250,2024-10-23,2025-07-12 12:00:00,NH-015
SL-1516,POINT (77.65209378562432 12.839570042273262),operational,150,2017-11-08,2021-11-06 12:00:00,NH-015
SL-1517,POINT (77.65489316779282 12.842369378598184),operational,100,2020-03-21,2021-02-27 12:00:00,NH-015
SL-1518,POINT (77.65223372695772 12.84032653965722),operational,250,2022-01-13,2023-12-22 12:00:00,NH-015
SL-1519,POINT (77.6657494851407 12.844133500732148),operational,200,2016-10-30,2024-04-04 12:00:00,NH-015
SL-1520,POINT (77.66207780092255 12.842051840814502),operational,200,2021-02-13,2022-04-13 12:00:00,NH-015
SL-1521,POINT (77.6614155094821 12.84206067704205),operational,100,2016-01-19,2023-03-11 12:00:00,NH-015
SL-1522,POINT (77.65704685431814 12.842178578218896),maintenance_required,150,2018-08-29,2025-02-10 12:00:00,NH-015
SL-1523,POINT (77.6649746727553 12.84320627404616),operational,150,2022-01-19,2024-06-16 12:00:00,NH-015
SL-1524,POINT (77.65589399583276 12.839952137804062),operational,200,2024-08-09,2025-05-09 12:00:00,NH-015
SL-1525,POINT (77.65395628325523 12.842842694241966),operational,250,2021-11-05,2024-08-22 12:00:00,NH-015
SL-1526,POINT (77.65361807204177 12.848754083922989),operational,100,2022-02-25,2023-09-19 12:00:00,NH-015
SL-1527,POINT (77.66330631020502 12.843215014454834),operational,100,2024-09-06,2025-07-08 12:00:00,NH-015
SL-1528,POINT (77.66301418663568 12.842435765665483),operational,100,2017-02-28,2019-02-20 12:00:00,NH-015
SL-1529,POINT (77.65417391078923 12.846556180466544),operational,100,2017-03-06,2024-04-17 12:00:00,NH-015
SL-1530,POINT (77.65329746767993 12.849743484569855),maintenance_required,200,2018-11-15,2020-11-24 12:00:00,NH-015
SL-1531,POINT (77.65259239811975 12.852557900248954),operational,250,2016-02-29,2024-06-07 12:00:00,NH-015
SL-1532,POINT (77.66209767714379 12.8417669425326),operational,250,2018-06-18,2020-12-19 12:00:00,NH-015
SL-1533,POINT (77.65448931788664 12.842796576715887),maintenance_required,200,2020-01-31,2022-04-28 12:00:00,NH-015
SL-1534,POINT (77.65577798513266 12.842208587173078),operational,250,2020-06-19,2022-02-01 12:00:00,NH-015
SL-1535,POINT (77.6564176335134 12.845189864040117),operational,200,2018-11-20,2024-09-08 12:00:00,NH-015
SL-1536,POINT (77.65719462513596 12.840426080542882),operational,200,2018-09-13,2020-04-29 12:00:00,NH-015
SL-1537,POINT (77.66016582553432 12.839328785263636),operational,250,2024-07-09,2025-01-13 12:00:00,NH-015
SL-1538,POINT (77.65227874926187 12.844621170140343),operational,250,2017-03-05,2024-07-11 12:00:00,NH-015
SL-1539,POINT (77.66197182851927 12.84067306311609),operational,250,2016-04-29,2017-08-12 12:00:00,NH-015
SL-1540,POINT (77.65209985949518 12.850450910917797),operational,250,2023-01-06,2024-01-11 12:00:00,NH-015
SL-1541,POINT (77.65215119671193 12.850704245617026),operational,150,2024-08-02,2024-11-03 12:00:00,NH-015
SL-1542,POINT (77.65448153862542 12.844215775587722),operational,100,2018-09-16,2022-03-04 12:00:00,NH-015
SL-1543,POINT (77.65692423976894 12.84307007050137),operational,100,2021-07-05,2023-08-11 12:00:00,NH-015
SL-1544,POINT (77.65641435745675 12.841175550311048),operational,250,2024-04-09,2025-05-15 12:00:00,NH-015
SL-1545,POINT (77.65238271911053 12.846387577847052),operational,200,2022-12-08,2024-01-13 12:00:00,NH-015
SL-1546,POINT (77.6797804720134 12.860720772565267),operational,200,2019-06-02,2023-09-02 12:00:00,NH-016
SL-1547,POINT (77.67722963922473 12.846823097619243),operational,250,2022-05-16,2022-09-14 12:00:00,NH-016
SL-1548,POINT (77.68355803287832 12.858906906301446),operational,200,2017-06-06,2017-09-22 12:00:00,NH-016
SL-1549,POINT (77.689966778032 12.845851693436751),operational,100,2016-04-25,2019-04-20 12:00:00,NH-016
SL-1550,POINT (77.68941960252911 12.854812875890048),operational,200,2019-12-10,2024-11-06 12:00:00,NH-016
SL-1551,POINT (77.67828444886585 12.85370727625242),operational,200,2022-10-31,2023-09-17 12:00:00,NH-016
SL-1552,POINT (77.68237610718414 12.856234757975386),operational,250,2020-12-23,2021-03-05 12:00:00,NH-016
SL-1553,POINT (77.67922275862493 12.85584249993742),operational,150,2019-01-02,2022-05-03 12:00:00,NH-016
SL-1554,POINT (77.6875788484252 12.848378223289332),operational,250,2022-08-24,2024-12-07 12:00:00,NH-016
SL-1555,POINT (77.6744500294251 12.85430426706329),operational,250,2022-06-04,2024-11-13 12:00:00,NH-016
SL-1556,POINT (77.67480794628189 12.854174796941178),operational,250,2024-04-29,2025-08-31 12:00:00,NH-016
SL-1557,POINT (77.68863101050106 12.854295827065803),operational,200,2019-01-25,2024-04-07 12:00:00,NH-016
SL-1558,POINT (77.67839036341799 12.857223088408205),operational,100,2022-08-14,2022-09-25 12:00:00,NH-016
SL-1559,POINT (77.68901862654853 12.847532969535894),operational,150,2018-05-01,2018-10-20 12:00:00,NH-016
SL-1560,POINT (77.6910401676855 12.85341520371845),operational,150,2016-04-04,2025-06-12 12:00:00,NH-016
SL-1561,POINT (77.68748482757057 12.853438680680545),operational,100,2021-05-22,2022-03-19 12:00:00,NH-016
SL-1562,POINT (77.68526893311277 12.848441519159662),operational,200,2021-08-18,2024-06-12 12:00:00,NH-016
SL-1563,POINT (77.6796366043405 12.849352031570179),operational,100,2017-01-22,2017-09-26 12:00:00,NH-016
SL-1564,POINT (77.67889714007377 12.848800055638272),operational,250,2021-09-08,2023-12-01 12:00:00,NH-016
SL-1565,POINT (77.67573596928361 12.844908955403618),operational,200,2021-08-30,2025-02-01 12:00:00,NH-016
SL-1566,POINT (77.67674949286886 12.856897207581396),operational,200,2020-04-14,2025-01-22 12:00:00,NH-016
SL-1567,POINT (77.69051540600682 12.851635688103237),operational,100,2019-03-19,2020-01-28 12:00:00,NH-016
SL-1568,POINT (77.6817930832088 12.861485780795283),operational,150,2024-07-16,2025-08-04 12:00:00,NH-016
SL-1569,POINT (77.67912254498609 12.848719242437241),operational,200,2019-04-20,2021-11-06 12:00:00,NH-016
SL-1570,POINT (77.67665801363408 12.853763091130887),operational,150,2024-04-23,2025-05-10 12:00:00,NH-016
SL-1571,POINT (77.67729903129955 12.858006216740073),maintenance_required,100,2020-02-03,2021-04-10 12:00:00,NH-016
SL-1572,POINT (77.68325109446715 12.86221467162765),operational,250,2016-03-16,2019-11-05 12:00:00,NH-016
SL-1573,POINT (77.67652393409956 12.853289909087064),operational,250,2019-12-12,2025-05-30 12:00:00,NH-016
SL-1574,POINT (77.67619430878808 12.845343595210757),operational,100,2022-10-25,2025-11-03 12:00:00,NH-016
SL-1575,POINT (77.68029603564577 12.849470088668918),operational,100,2023-05-19,2024-03-12 12:00:00,NH-016
SL-1576,POINT (77.6788803205948 12.854900393544977),operational,150,2021-06-13,2021-09-15 12:00:00,NH-016
SL-1577,POINT (77.67928457095874 12.852869810046533),operational,150,2016-12-28,2023-12-13 12:00:00,NH-016
SL-1578,POINT (77.68195344733876 12.854497590480111),operational,250,2020-10-30,2023-03-23 12:00:00,NH-016
SL-1579,POINT (77.68856605600412 12.847715101952211),maintenance_required,250,2019-08-30,2021-10-06 12:00:00,NH-016
SL-1580,POINT (77.6778289274276 12.848236645089852),operational,100,2024-10-26,2025-08-17 12:00:00,NH-016
SL-1581,POINT (77.67714521736747 12.846564206416451),operational,250,2024-11-18,2025-06-09 12:00:00,NH-016
SL-1582,POINT (77.68827748664627 12.850871456213591),operational,200,2016-09-06,2018-02-07 12:00:00,NH-016
SL-1583,POINT (77.68017559700462 12.847250314333683),operational,250,2022-09-12,2024-10-03 12:00:00,NH-016
SL-1584,POINT (77.68112906340725 12.848603493410588),faulty,100,2022-04-12,2025-06-22 12:00:00,NH-016
SL-1585,POINT (77.68316528405818 12.853314599729718),operational,150,2019-03-29,2019-10-28 12:00:00,NH-016
SL-1586,POINT (77.67959823482123 12.852162377124198),maintenance_required,200,2015-12-06,2018-03-15 12:00:00,NH-016
SL-1587,POINT (77.67658198561051 12.854981025739107),operational,100,2020-11-23,2022-06-14 12:00:00,NH-016
SL-1588,POINT (77.6900345423012 12.852065744333846),operational,100,2018-12-18,2025-01-20 12:00:00,NH-016
SL-1589,POINT (77.68762291662125 12.847877603799724),operational,100,2024-06-01,2024-08-02 12:00:00,NH-016
SL-1590,POINT (77.68895572508684 12.847236443060378),operational,150,2024-02-20,2025-07-19 12:00:00,NH-016
SL-1591,POINT (77.68263873840877 12.856074402851721),operational,250,2020-06-23,2025-01-20 12:00:00,NH-016
SL-1592,POINT (77.68805000799263 12.853536493262867),operational,200,2023-01-23,2025-02-22 12:00:00,NH-016
SL-1593,POINT (77.69414650054215 12.85301418640693),operational,250,2018-09-23,2019-05-29 12:00:00,NH-016
SL-1594,POINT (77.6779832686481 12.853071047346596),operational,100,2016-10-23,2024-03-03 12:00:00,NH-016
SL-1595,POINT (77.67683073242428 12.846949435315738),operational,250,2016-06-25,2017-08-17 12:00:00,NH-016
SL-1596,POINT (77.67988028310428 12.85473168085185),operational,200,2016-08-20,2025-05-27 12:00:00,NH-016
SL-1597,POINT (77.69290624548148 12.852780141432952),operational,100,2016-10-01,2016-12-04 12:00:00,NH-016
SL-1598,POINT (77.67938403732447 12.852060673814417),operational,250,2021-06-23,2022-08-12 12:00:00,NH-016
SL-1599,POINT (77.68296373738845 12.860347934128363),faulty,100,2022-12-01,2025-06-12 12:00:00,NH-016
SL-1600,POINT (77.68916674246468 12.85027745784621),maintenance_required,250,2020-05-07,2023-03-27 12:00:00,NH-016
SL-1601,POINT (77.67953111052334 12.853409085973547),operational,150,2020-06-09,2025-09-03 12:00:00,NH-016
SL-1602,POINT (77.69006858182138 12.854328452318228),operational,200,2019-06-30,2020-01-19 12:00:00,NH-016
SL-1603,POINT (77.6827686977768 12.858327779143762),operational,250,2019-02-01,2023-09-03 12:00:00,NH-016
SL-1604,POINT (77.68389505499252 12.86056298452507),operational,150,2023-11-22,2025-04-06 12:00:00,NH-016
SL-1605,POINT (77.68335187991795 12.861060085192182),operational,100,2022-02-13,2023-08-08 12:00:00,NH-016
SL-1606,POINT (77.68122141195653 12.84835504436927),operational,100,2024-08-19,2025-06-14 12:00:00,NH-016
SL-1607,POINT (77.68443820442884 12.851527404178775),operational,100,2017-02-01,2019-10-07 12:00:00,NH-016
SL-1608,POINT (77.67917095883986 12.85286819812922),operational,250,2024-02-11,2024-09-21 12:00:00,NH-016
SL-1609,POINT (77.68002844221421 12.859879894186522),operational,200,2017-03-27,2021-08-18 12:00:00,NH-016
SL-1610,POINT (77.6791831844272 12.859212443170504),operational,150,2022-02-07,2024-04-26 12:00:00,NH-016
SL-1611,POINT (77.68268993998053 12.853444517222446),operational,250,2017-12-21,2023-01-17 12:00:00,NH-016
SL-1612,POINT (77.68737010602896 12.85370098212562),operational,150,2018-09-18,2023-05-25 12:00:00,NH-016
SL-1613,POINT (77.51736737391006 12.893715068383514),maintenance_required,250,2016-03-08,2018-03-30 12:00:00,NH-017
SL-1614,POINT (77.51499397907479 12.891589920484336),operational,100,2024-03-31,2025-08-04 12:00:00,NH-017
SL-1615,POINT (77.51420180096359 12.896336322333685),operational,100,2023-02-16,2025-04-16 12:00:00,NH-017
SL-1616,POINT (77.50806640819962 12.903515277830047),operational,100,2023-12-20,2025-02-17 12:00:00,NH-017
SL-1617,POINT (77.51309152212393 12.898357517032117),maintenance_required,100,2020-07-09,2024-04-06 12:00:00,NH-017
SL-1618,POINT (77.51514287333754 12.895012463345953),operational,200,2022-04-17,2022-06-03 12:00:00,NH-017
SL-1619,POINT (77.51414642614453 12.894920919521466),operational,100,2021-11-11,2023-09-23 12:00:00,NH-017
SL-1620,POINT (77.51655837054459 12.891354419407692),operational,200,2019-06-19,2025-07-06 12:00:00,NH-017
SL-1621,POINT (77.51585102941841 12.895361697087557),operational,200,2021-06-06,2024-05-20 12:00:00,NH-017
SL-1622,POINT (77.51479946526658 12.889157358580391),operational,250,2021-07-16,2023-08-28 12:00:00,NH-017
SL-1623,POINT (77.51334723544272 12.894764323411511),operational,100,2020-09-16,2021-10-19 12:00:00,NH-017
SL-1624,POINT (77.51836167143942 12.89300983682763),operational,100,2015-12-20,2016-09-11 12:00:00,NH-017
SL-1625,POINT (77.51432562713168 12.894313260913995),operational,200,2017-06-02,2018-03-12 12:00:00,NH-017
SL-1626,POINT (77.51771441261307 12.895959463246834),operational,100,2021-09-11,2022-08-30 12:00:00,NH-017
SL-1627,POINT (77.51435668015549 12.889523148224274),operational,250,2022-07-28,2022-10-25 12:00:00,NH-017
SL-1628,POINT (77.51013344357735 12.898575133468398),operational,250,2021-02-27,2024-01-18 12:00:00,NH-017
SL-1629,POINT (77.51255477036706 12.889595793779229),operational,100,2016-03-22,2016-07-26 12:00:00,NH-017
SL-1630,POINT (77.51312505168787 12.892422654081775),operational,100,2021-07-17,2021-09-16 12:00:00,NH-017
SL-1631,POINT (77.51393135353415 12.896350717134084),faulty,250,2022-08-21,2024-08-08 12:00:00,NH-017
SL-1632,POINT (77.5219149634092 12.89477433278855),operational,200,2017-08-11,2025-01-27 12:00:00,NH-017
SL-1633,POINT (77.51645258418245 12.892200787694579),operational,150,2020-08-19,2024-06-10 12:00:00,NH-017
SL-1634,POINT (77.50785029969069 12.90327063816808),operational,200,2020-03-07,2022-05-24 12:00:00,NH-017
SL-1635,POINT (77.51089964402867 12.899568747869877),operational,200,2022-06-25,2022-10-24 12:00:00,NH-017
SL-1636,POINT (77.5140570114589 12.891816564711494),operational,100,2019-03-25,2020-01-07 12:00:00,NH-017
SL-1637,POINT (77.51508160168869 12.896719344161799),operational,150,2022-12-02,2024-03-18 12:00:00,NH-017
SL-1638,POINT (77.51452238472993 12.89659092400761),maintenance_required,200,2021-10-23,2023-01-11 12:00:00,NH-017
SL-1639,POINT (77.5125619734008 12.896079691585609),operational,150,2021-09-27,2022-12-17 12:00:00,NH-017
SL-1640,POINT (77.5145934066927 12.891906964947072),operational,100,2024-07-11,2024-12-09 12:00:00,NH-017
SL-1641,POINT (77.52159395853208 12.895711529653072),operational,150,2019-09-04,2023-07-25 12:00:00,NH-017
SL-1642,POINT (77.50985686300966 12.899712896723598),maintenance_required,250,2021-03-27,2025-09-10 12:00:00,NH-017
SL-1643,POINT (77.51453534758143 12.889239259845962),operational,250,2023-09-16,2024-12-11 12:00:00,NH-017
SL-1644,POINT (77.51469803452845 12.888865888292756),operational,200,2023-07-12,2023-10-25 12:00:00,NH-017
SL-1645,POINT (77.50731982595384 12.904932090722122),operational,250,2024-01-12,2024-11-20 12:00:00,NH-017
SL-1646,POINT (77.5101500248927 12.89146667248867),faulty,150,2022-07-30,2022-09-20 12:00:00,NH-017
SL-1647,POINT (77.5128109132833 12.888843242018227),maintenance_required,100,2016-12-04,2021-01-16 12:00:00,NH-017
SL-1648,POINT (77.50747700756055 12.904870374362552),operational,200,2019-05-04,2024-03-18 12:00:00,NH-017
SL-1649,POINT (77.5179986868661 12.894166292761811),operational,100,2017-05-20,2020-02-27 12:00:00,NH-017
SL-1650,POINT (77.51256955950737 12.896276961946946),operational,150,2020-03-16,2021-04-02 12:00:00,NH-017
SL-1651,POINT (77.5162469805872 12.896149627054912),operational,200,2018-05-13,2023-07-27 12:00:00,NH-017
SL-1652,POINT (77.51234879910312 12.896163283889576),operational,250,2021-12-23,2023-09-14 12:00:00,NH-017
SL-1653,POINT (77.51147908384965 12.898167066572455),operational,150,2023-01-04,2023-10-31 12:00:00,NH-017
SL-1654,POINT (77.51723703030112 12.890899936880162),operational,150,2018-07-17,2022-05-08 12:00:00,NH-017
SL-1655,POINT (77.51344538802128 12.897342464897921),operational,150,2021-07-08,2022-07-22 12:00:00,NH-017
SL-1656,POINT (77.50968919785832 12.901595637250725),operational,150,2023-08-08,2024-12-18 12:00:00,NH-017
SL-1657,POINT (77.51411402821398 12.894774673030026),operational,200,2021-10-06,2025-03-04 12:00:00,NH-017
SL-1658,POINT (77.51300792066135 12.896768600598353),operational,150,2016-09-27,2021-11-02 12:00:00,NH-017
SL-1659,POINT (77.5152022127513 12.895913925665738),operational,250,2017-11-14,2019-03-28 12:00:00,NH-017
SL-1660,POINT (77.52100338626195 12.895182388116808),operational,250,2016-06-06,2020-11-02 12:00:00,NH-017
SL-1661,POINT (77.50977217885979 12.899767930969475),operational,150,2017-07-29,2021-08-18 12:00:00,NH-017
SL-1662,POINT (77.5178271570037 12.894713488712659),operational,200,2017-03-06,2018-10-06 12:00:00,NH-017
SL-1663,POINT (77.51238443900948 12.897526888996222),operational,100,2024-11-22,2025-10-26 12:00:00,NH-017
SL-1664,POINT (77.52086935773119 12.894216394131982),operational,100,2023-08-31,2023-11-01 12:00:00,NH-017
SL-1665,POINT (77.5476932401673 12.89081878401014),operational,200,2019-08-13,2021-11-19 12:00:00,NH-018
SL-1666,POINT (77.53022255238808 12.901626861648204),operational,250,2018-04-08,2018-07-19 12:00:00,NH-018
SL-1667,POINT (77.54642478271246 12.903739152628313),operational,150,2022-07-23,2022-08-23 12:00:00,NH-018
SL-1668,POINT (77.5332531818083 12.900654042616777),operational,100,2016-02-01,2019-05-09 12:00:00,NH-018
SL-1669,POINT (77.54751799840099 12.892361583828718),operational,150,2017-04-13,2023-12-04 12:00:00,NH-018
SL-1670,POINT (77.54191243778455 12.89353598186051),operational,250,2023-08-01,2024-11-10 12:00:00,NH-018
SL-1671,POINT (77.54743108470677 12.89328885507968),operational,150,2019-10-04,2021-05-25 12:00:00,NH-018
SL-1672,POINT (77.54625520181985 12.906880196527828),operational,250,2023-07-05,2025-09-23 12:00:00,NH-018
SL-1673,POINT (77.53791060459393 12.898188669719612),operational,200,2023-12-08,2024-09-25 12:00:00,NH-018
SL-1674,POINT (77.54233211689457 12.896539004388321),operational,100,2017-11-13,2025-08-25 12:00:00,NH-018
SL-1675,POINT (77.53936052171838 12.89441213080152),operational,100,2017-10-01,2023-03-26 12:00:00,NH-018
SL-1676,POINT (77.53392862521676 12.90078336743692),operational,150,2021-04-12,2023-11-28 12:00:00,NH-018
SL-1677,POINT (77.53144357357552 12.90403628523535),maintenance_required,250,2022-01-20,2022-07-15 12:00:00,NH-018
SL-1678,POINT (77.53337413327957 12.901498434005168),operational,150,2017-08-19,2025-03-31 12:00:00,NH-018
SL-1679,POINT (77.5467305993804 12.892991979125398),operational,250,2017-06-01,2022-11-30 12:00:00,NH-018
SL-1680,POINT (77.5392125401337 12.896861043580216),operational,200,2020-02-11,2020-11-05 12:00:00,NH-018
SL-1681,POINT (77.5486096448609 12.889744255814144),operational,100,2022-05-25,2024-04-09 12:00:00,NH-018
SL-1682,POINT (77.54338519619093 12.890797525796042),operational,250,2021-02-13,2022-08-24 12:00:00,NH-018
SL-1683,POINT (77.54771787662933 12.899329576603044),operational,200,2018-10-31,2019-06-20 12:00:00,NH-018
SL-1684,POINT (77.5477917574527 12.894129911689744),operational,200,2018-07-20,2021-01-10 12:00:00,NH-018
SL-1685,POINT (77.53832382276883 12.895047629509524),operational,100,2015-12-14,2023-04-26 12:00:00,NH-018
SL-1686,POINT (77.54131847525221 12.895471873193516),operational,150,2018-05-10,2019-11-29 12:00:00,NH-018
SL-1687,POINT (77.544204424277 12.890870446133409),operational,150,2023-10-22,2024-03-03 12:00:00,NH-018
SL-1688,POINT (77.53770460099543 12.899477203534454),operational,250,2021-12-22,2022-08-13 12:00:00,NH-018
SL-1689,POINT (77.5436206167228 12.891056909088663),operational,200,2022-08-11,2022-10-26 12:00:00,NH-018
SL-1690,POINT (77.5466991689515 12.899469465697802),operational,250,2017-03-27,2022-07-29 12:00:00,NH-018
SL-1691,POINT (77.54342949123287 12.891404510473325),operational,150,2018-01-16,2021-07-30 12:00:00,NH-018
SL-1692,POINT (77.54088546259845 12.891139205955318),maintenance_required,250,2023-01-09,2023-10-24 12:00:00,NH-018
SL-1693,POINT (77.53861843336392 12.89529138573997),operational,250,2018-06-21,2021-10-06 12:00:00,NH-018
SL-1694,POINT (77.5466187944287 12.891870992626059),operational,150,2023-06-23,2025-02-01 12:00:00,NH-018
SL-1695,POINT (77.54759788549272 12.894697569527747),operational,100,2018-10-04,2022-09-05 12:00:00,NH-018
SL-1696,POINT (77.54644459863442 12.899648568820727),faulty,250,2022-03-12,2025-07-23 12:00:00,NH-018
SL-1697,POINT (77.53910134321025 12.89439696336557),operational,100,2024-05-13,2025-09-12 12:00:00,NH-018
SL-1698,POINT (77.54067129597719 12.899903264243525),operational,250,2024-10-28,2024-11-11 12:00:00,NH-018
SL-1699,POINT (77.54721559364255 12.90323065858964),operational,150,2022-03-14,2023-01-09 12:00:00,NH-018
SL-1700,POINT (77.54874934914383 12.889645401663385),operational,200,2024-09-24,2025-06-10 12:00:00,NH-018
SL-1701,POINT (77.53986823853216 12.899268425134519),operational,150,2019-07-09,2025-05-27 12:00:00,NH-018
SL-1702,POINT (77.53956052018457 12.89825992309747),operational,250,2020-12-24,2021-12-08 12:00:00,NH-018
SL-1703,POINT (77.53919149408729 12.899029296454012),operational,200,2016-05-04,2020-03-31 12:00:00,NH-018
SL-1704,POINT (77.54603607303498 12.902391812513025),operational,250,2020-07-06,2021-11-29 12:00:00,NH-018
SL-1705,POINT (77.54663518386045 12.904079013630936),maintenance_required,250,2024-02-29,2025-01-06 12:00:00,NH-018
SL-1706,POINT (77.54710482715797 12.896679341791161),operational,150,2017-08-05,2020-11-23 12:00:00,NH-018
SL-1707,POINT (77.54617156960033 12.908315023879926),operational,200,2018-02-21,2019-02-03 12:00:00,NH-018
SL-1708,POINT (77.53184666801839 12.900247196007744),operational,250,2017-06-08,2022-02-21 12:00:00,NH-018
SL-1709,POINT (77.54972344175337 12.887890723542014),operational,100,2016-02-14,2022-03-07 12:00:00,NH-018
SL-1710,POINT (77.54615238834589 12.904122962648987),operational,200,2023-07-03,2025-01-25 12:00:00,NH-018
SL-1711,POINT (77.54934725983549 12.89069516753361),maintenance_required,200,2021-07-05,2024-11-07 12:00:00,NH-018
SL-1712,POINT (77.53685410365753 12.896887881166073),operational,250,2020-02-23,2023-03-19 12:00:00,NH-018
SL-1713,POINT (77.54628917863434 12.90561774801278),operational,250,2024-08-24,2025-02-02 12:00:00,NH-018
SL-1714,POINT (77.5464429018159 12.900889442527673),operational,150,2022-12-22,2023-04-02 12:00:00,NH-018
SL-1715,POINT (77.54540703934721 12.89438310908722),operational,250,2020-02-01,2025-01-21 12:00:00,NH-018
SL-1716,POINT (77.53870818370937 12.89505962698785),maintenance_required,100,2016-04-15,2024-03-15 12:00:00,NH-018
SL-1717,POINT (77.5354057209514 12.899316755062165),operational,250,2017-07-03,2019-01-24 12:00:00,NH-018
SL-1718,POINT (77.53882359207662 12.8970944113827),operational,100,2021-01-20,2021-09-12 12:00:00,NH-018
SL-1719,POINT (77.53229835399304 12.902991157718494),operational,100,2020-02-24,2022-08-19 12:00:00,NH-018
SL-1720,POINT (77.54736921134595 12.900731709533197),operational,150,2019-01-28,2023-07-24 12:00:00,NH-018
SL-1721,POINT (77.54220967986406 12.89666422208788),operational,200,2021-11-15,2025-05-18 12:00:00,NH-018
SL-1722,POINT (77.54583159768927 12.904857583782775),operational,200,2018-12-06,2022-12-22 12:00:00,NH-018
SL-1723,POINT (77.53647646937061 12.89828909952882),maintenance_required,150,2022-03-04,2023-03-13 12:00:00,NH-018
SL-1724,POINT (77.5463420245208 12.905069914155995),operational,100,2024-01-22,2025-08-17 12:00:00,NH-018
SL-1725,POINT (77.53588844378814 12.898374206450782),maintenance_required,200,2016-02-20,2020-03-17 12:00:00,NH-018
SL-1726,POINT (77.54158778706245 12.893371852056866),operational,100,2023-02-26,2024-02-25 12:00:00,NH-018
SL-1727,POINT (77.54872079486209 12.89423740314818),operational,250,2021-09-05,2021-10-13 12:00:00,NH-018
SL-1728,POINT (77.53595297916857 12.898300688361635),maintenance_required,100,2020-11-14,2023-03-04 12:00:00,NH-018
SL-1729,POINT (77.54552555950929 12.901544215624597),maintenance_required,100,2024-07-21,2024-11-02 12:00:00,NH-018
SL-1730,POINT (77.54510300166115 12.893411257710765),operational,100,2018-07-20,2024-06-12 12:00:00,NH-018
SL-1731,POINT (77.54594752769756 12.896121439983467),operational,100,2018-08-23,2025-01-06 12:00:00,NH-018
SL-1732,POINT (77.5406483219474 12.891971788220854),faulty,150,2021-04-12,2025-05-16 12:00:00,NH-018
SL-1733,POINT (77.5399607926937 12.896249744017606),operational,200,2019-04-02,2021-03-05 12:00:00,NH-018
SL-1734,POINT (77.53124663116277 12.901884135299317),operational,200,2017-02-06,2024-09-22 12:00:00,NH-018
SL-1735,POINT (77.54768637922476 12.895336159650252),operational,250,2022-05-06,2023-07-15 12:00:00,NH-018
SL-1736,POINT (77.54803872163656 12.899045556377693),operational,250,2024-02-09,2024-08-10 12:00:00,NH-018
SL-1737,POINT (77.54583687698538 12.893169375534372),operational,250,2023-06-15,2024-11-24 12:00:00,NH-018
SL-1738,POINT (77.54304690256305 12.89449873859647),operational,250,2016-02-16,2023-08-06 12:00:00,NH-018
SL-1739,POINT (77.54074725450353 12.899924533599243),operational,100,2016-03-14,2024-08-19 12:00:00,NH-018
SL-1740,POINT (77.54044255105528 12.89758233503841),operational,200,2018-07-13,2025-06-15 12:00:00,NH-018
SL-1741,POINT (77.54433814213178 12.894235829274445),operational,250,2016-06-05,2023-12-03 12:00:00,NH-018
SL-1742,POINT (77.53624523014668 12.897869620058508),maintenance_required,250,2019-01-02,2025-04-03 12:00:00,NH-018
